ensembl_gene_id,symbol,type,entrez_id
ENSG00000126233,SLURP1,mRNA,57152
ENSG00000283992,SLURP2,lncRNA,432355
ENSG00000132207,SLX1A,lncRNA,548593
ENSG00000181625,SLX1B,mRNA,79008
ENSG00000188827,SLX4,mRNA,84464
ENSG00000149346,SLX4IP,mRNA,128710
ENSG00000160256,SLX9,lncRNA,85395
ENSG00000170365,SMAD1,lncRNA,4086
ENSG00000175387,SMAD2,lncRNA,4087
ENSG00000166949,SMAD3,mRNA,4088
ENSG00000141646,SMAD4,lncRNA,4089
ENSG00000113658,SMAD5,mRNA,4090
ENSG00000137834,SMAD6,lncRNA,4091
ENSG00000101665,SMAD7,mRNA,4092
ENSG00000120693,SMAD9,lncRNA,4093
ENSG00000170545,SMAGP,lncRNA,57228
ENSG00000112305,SMAP1,mRNA,60682
ENSG00000084070,SMAP2,lncRNA,64744
ENSG00000102038,SMARCA1,lncRNA,6594
ENSG00000080503,SMARCA2,mRNA,6595
ENSG00000127616,SMARCA4,mRNA,6597
ENSG00000153147,SMARCA5,mRNA,8467
ENSG00000163104,SMARCAD1,lncRNA,56916
ENSG00000138375,SMARCAL1,lncRNA,50485
ENSG00000099956,SMARCB1,lncRNA,6598
ENSG00000173473,SMARCC1,mRNA,6599
ENSG00000139613,SMARCC2,lncRNA,6601
ENSG00000066117,SMARCD1,mRNA,6602
ENSG00000108604,SMARCD2,lncRNA,6603
ENSG00000082014,SMARCD3,lncRNA,6604
ENSG00000073584,SMARCE1,mRNA,6605
ENSG00000072501,SMC1A,mRNA,8243
ENSG00000077935,SMC1B,lncRNA,27127
ENSG00000136824,SMC2,lncRNA,10592
ENSG00000108055,SMC3,mRNA,9126
ENSG00000113810,SMC4,lncRNA,10051
ENSG00000198887,SMC5,lncRNA,23137
ENSG00000163029,SMC6,mRNA,79677
ENSG00000101596,SMCHD1,lncRNA,23347
ENSG00000214097,SMCO1,lncRNA,255798
ENSG00000165935,SMCO2,lncRNA,341346
ENSG00000179256,SMCO3,mRNA,440087
ENSG00000166002,SMCO4,lncRNA,56935
ENSG00000163206,SMCP,lncRNA,4184
ENSG00000176994,SMCR8,lncRNA,140775
ENSG00000183172,SMDT1,mRNA,91689
ENSG00000157106,SMG1,mRNA,23049
ENSG00000198952,SMG5,mRNA,23381
ENSG00000070366,SMG6,mRNA,23293
ENSG00000116698,SMG7,mRNA,9887
ENSG00000167447,SMG8,mRNA,55181
ENSG00000105771,SMG9,lncRNA,56006
ENSG00000235169,SMIM1,mRNA,388588
ENSG00000139656,SMIM2,mRNA,79024
ENSG00000256235,SMIM3,mRNA,85027
ENSG00000168273,SMIM4,mRNA,440957
ENSG00000204323,SMIM5,mRNA,643008
ENSG00000259120,SMIM6,lncRNA,100130933
ENSG00000214046,SMIM7,lncRNA,79086
ENSG00000111850,SMIM8,lncRNA,57150
ENSG00000203870,SMIM9,lncRNA,100132963
ENSG00000184785,SMIM10,lncRNA,644538
ENSG00000256537,SMIM10L1,mRNA,100129361
ENSG00000178947,SMIM10L2A,mRNA,399668
ENSG00000196972,SMIM10L2B,lncRNA,644596
ENSG00000205670,SMIM11,mRNA,54065
ENSG00000163866,SMIM12,mRNA,113444
ENSG00000224531,SMIM13,mRNA,221710
ENSG00000163683,SMIM14,mRNA,201895
ENSG00000188725,SMIM15,lncRNA,643155
ENSG00000268182,SMIM17,lncRNA,147670
ENSG00000253457,SMIM18,lncRNA,100507341
ENSG00000176209,SMIM19,mRNA,114926
ENSG00000250317,SMIM20,mRNA,389203
ENSG00000206026,SMIM21,mRNA,284274
ENSG00000267795,SMIM22,lncRNA,440335
ENSG00000185662,SMIM23,lncRNA,644994
ENSG00000095932,SMIM24,mRNA,284422
ENSG00000232388,SMIM26,mRNA,388789
ENSG00000235453,SMIM27,mRNA,100129250
ENSG00000262543,SMIM28,mRNA,110806279
ENSG00000186577,SMIM29,mRNA,221491
ENSG00000214194,SMIM30,lncRNA,401397
ENSG00000248771,SMIM31,mRNA,100505989
ENSG00000271824,SMIM32,mRNA,389332
ENSG00000283288,SMIM33,mRNA,111064649
ENSG00000243627,SMIM34,lncRNA,388820
ENSG00000255274,SMIM35,mRNA,100526771
ENSG00000261873,SMIM36,mRNA,101927367
ENSG00000284713,SMIM38,lncRNA,107984345
ENSG00000284479,SMIM39,lncRNA,113523639
ENSG00000286920,SMIM40,lncRNA,113523636
ENSG00000284791,SMIM41,lncRNA,113523638
ENSG00000288460,SMIM42,lncRNA,117981789
ENSG00000164112,SMIM43,mRNA,132332
ENSG00000284638,SMIM44,lncRNA,122405565
ENSG00000205704,SMIM45,mRNA,339674
ENSG00000289762,SMIM46,mRNA,NA
ENSG00000261341,SMIM47,lncRNA,105372440
ENSG00000240204,SMKR1,mRNA,100287482
ENSG00000256162,SMLR1,lncRNA,100507203
ENSG00000172062,SMN1,lncRNA,6606
ENSG00000205571,SMN2,lncRNA,6607
ENSG00000119953,SMNDC1,mRNA,10285
ENSG00000128602,SMO,lncRNA,6608
ENSG00000198732,SMOC1,mRNA,64093
ENSG00000112562,SMOC2,mRNA,64094
ENSG00000088826,SMOX,mRNA,54498
ENSG00000166311,SMPD1,lncRNA,6609
ENSG00000135587,SMPD2,lncRNA,6610
ENSG00000103056,SMPD3,lncRNA,55512
ENSG00000136699,SMPD4,mRNA,55627
ENSG00000172594,SMPDL3A,mRNA,10924
ENSG00000130768,SMPDL3B,lncRNA,27293
ENSG00000091482,SMPX,mRNA,23676
ENSG00000109208,SMR3A,mRNA,26952
ENSG00000171201,SMR3B,lncRNA,10879
ENSG00000102172,SMS,mRNA,6611
ENSG00000183963,SMTN,mRNA,6525
ENSG00000214872,SMTNL1,lncRNA,219537
ENSG00000188176,SMTNL2,lncRNA,342527
ENSG00000122692,SMU1,mRNA,55234
ENSG00000123415,SMUG1,lncRNA,23583
ENSG00000198742,SMURF1,mRNA,57154
ENSG00000108854,SMURF2,lncRNA,64750
ENSG00000115593,SMYD1,lncRNA,150572
ENSG00000143499,SMYD2,lncRNA,56950
ENSG00000185420,SMYD3,mRNA,64754
ENSG00000186532,SMYD4,mRNA,114826
ENSG00000135632,SMYD5,mRNA,10322
ENSG00000124216,SNAI1,lncRNA,6615
ENSG00000019549,SNAI2,mRNA,6591
ENSG00000185669,SNAI3,lncRNA,333929
ENSG00000092531,SNAP23,mRNA,8773
ENSG00000132639,SNAP25,lncRNA,6616
ENSG00000099940,SNAP29,lncRNA,9342
ENSG00000143740,SNAP47,mRNA,116841
ENSG00000065609,SNAP91,lncRNA,9892
ENSG00000023608,SNAPC1,mRNA,6617
ENSG00000104976,SNAPC2,lncRNA,6618
ENSG00000164975,SNAPC3,lncRNA,6619
ENSG00000165684,SNAPC4,mRNA,6621
ENSG00000174446,SNAPC5,mRNA,10302
ENSG00000143553,SNAPIN,lncRNA,23557
ENSG00000145335,SNCA,mRNA,6622
ENSG00000064692,SNCAIP,lncRNA,9627
ENSG00000074317,SNCB,lncRNA,6620
ENSG00000173267,SNCG,lncRNA,6623
ENSG00000197157,SND1,mRNA,27044
ENSG00000162804,SNED1,mRNA,25992
ENSG00000159210,SNF8,mRNA,11267
ENSG00000163877,SNIP1,mRNA,79753
ENSG00000184602,SNN,lncRNA,8303
ENSG00000182600,SNORC,lncRNA,389084
ENSG00000101298,SNPH,lncRNA,9751
ENSG00000163788,SNRK,lncRNA,54861
ENSG00000161981,SNRNP25,lncRNA,79622
ENSG00000124380,SNRNP27,lncRNA,11017
ENSG00000184209,SNRNP35,lncRNA,11066
ENSG00000060688,SNRNP40,lncRNA,9410
ENSG00000168566,SNRNP48,mRNA,154007
ENSG00000104852,SNRNP70,mRNA,6625
ENSG00000144028,SNRNP200,mRNA,23020
ENSG00000077312,SNRPA,lncRNA,6626
ENSG00000131876,SNRPA1,mRNA,6627
ENSG00000125835,SNRPB,lncRNA,6628
ENSG00000125870,SNRPB2,mRNA,6629
ENSG00000124562,SNRPC,mRNA,6631
ENSG00000167088,SNRPD1,mRNA,6632
ENSG00000125743,SNRPD2,lncRNA,6633
ENSG00000100028,SNRPD3,mRNA,6634
ENSG00000182004,SNRPE,mRNA,6635
ENSG00000139343,SNRPF,mRNA,6636
ENSG00000143977,SNRPG,mRNA,6637
ENSG00000128739,SNRPN,lncRNA,6638
ENSG00000101400,SNTA1,lncRNA,6640
ENSG00000172164,SNTB1,lncRNA,6641
ENSG00000168807,SNTB2,lncRNA,6645
ENSG00000147481,SNTG1,mRNA,54212
ENSG00000172554,SNTG2,lncRNA,54221
ENSG00000188817,SNTN,mRNA,132203
ENSG00000100138,SNU13,lncRNA,4809
ENSG00000169371,SNUPN,mRNA,10073
ENSG00000273173,SNURF,lncRNA,8926
ENSG00000100603,SNW1,mRNA,22938
ENSG00000028528,SNX1,mRNA,6642
ENSG00000205302,SNX2,lncRNA,6643
ENSG00000112335,SNX3,mRNA,8724
ENSG00000114520,SNX4,mRNA,8723
ENSG00000089006,SNX5,mRNA,27131
ENSG00000129515,SNX6,lncRNA,58533
ENSG00000162627,SNX7,lncRNA,51375
ENSG00000106266,SNX8,mRNA,29886
ENSG00000130340,SNX9,lncRNA,51429
ENSG00000086300,SNX10,mRNA,29887
ENSG00000002919,SNX11,mRNA,29916
ENSG00000147164,SNX12,lncRNA,29934
ENSG00000071189,SNX13,lncRNA,23161
ENSG00000135317,SNX14,mRNA,57231
ENSG00000110025,SNX15,mRNA,29907
ENSG00000104497,SNX16,mRNA,64089
ENSG00000115234,SNX17,mRNA,9784
ENSG00000178996,SNX18,mRNA,112574
ENSG00000120451,SNX19,mRNA,399979
ENSG00000167208,SNX20,lncRNA,124460
ENSG00000124104,SNX21,mRNA,90203
ENSG00000157734,SNX22,lncRNA,79856
ENSG00000064652,SNX24,lncRNA,28966
ENSG00000109762,SNX25,lncRNA,83891
ENSG00000143376,SNX27,mRNA,81609
ENSG00000048471,SNX29,mRNA,92017
ENSG00000148158,SNX30,lncRNA,401548
ENSG00000174226,SNX31,lncRNA,169166
ENSG00000172803,SNX32,mRNA,254122
ENSG00000173548,SNX33,mRNA,257364
ENSG00000057252,SOAT1,lncRNA,6646
ENSG00000167780,SOAT2,mRNA,8435
ENSG00000112320,SOBP,lncRNA,55084
ENSG00000185338,SOCS1,mRNA,8651
ENSG00000120833,SOCS2,mRNA,8835
ENSG00000184557,SOCS3,lncRNA,9021
ENSG00000180008,SOCS4,mRNA,122809
ENSG00000171150,SOCS5,mRNA,9655
ENSG00000170677,SOCS6,mRNA,9306
ENSG00000274211,SOCS7,lncRNA,30837
ENSG00000142168,SOD1,lncRNA,6647
ENSG00000112096,SOD2,mRNA,6648
ENSG00000109610,SOD3,mRNA,6649
ENSG00000149639,SOGA1,mRNA,140710
ENSG00000214338,SOGA3,lncRNA,387104
ENSG00000165643,SOHLH1,mRNA,402381
ENSG00000120669,SOHLH2,lncRNA,54937
ENSG00000159140,SON,mRNA,6651
ENSG00000095637,SORBS1,mRNA,10580
ENSG00000154556,SORBS2,lncRNA,8470
ENSG00000120896,SORBS3,lncRNA,10174
ENSG00000108018,SORCS1,lncRNA,114815
ENSG00000184985,SORCS2,lncRNA,57537
ENSG00000156395,SORCS3,mRNA,22986
ENSG00000140263,SORD,mRNA,6652
ENSG00000137642,SORL1,lncRNA,6653
ENSG00000134243,SORT1,lncRNA,6272
ENSG00000115904,SOS1,mRNA,6654
ENSG00000100485,SOS2,lncRNA,6655
ENSG00000167941,SOST,mRNA,50964
ENSG00000171243,SOSTDC1,mRNA,25928
ENSG00000198944,SOWAHA,mRNA,134548
ENSG00000186212,SOWAHB,mRNA,345079
ENSG00000198142,SOWAHC,lncRNA,65124
ENSG00000187808,SOWAHD,mRNA,347454
ENSG00000182968,SOX1,lncRNA,6656
ENSG00000181449,SOX2,lncRNA,6657
ENSG00000134595,SOX3,lncRNA,6658
ENSG00000124766,SOX4,mRNA,6659
ENSG00000134532,SOX5,mRNA,6660
ENSG00000110693,SOX6,mRNA,55553
ENSG00000171056,SOX7,lncRNA,83595
ENSG00000005513,SOX8,mRNA,30812
ENSG00000125398,SOX9,mRNA,6662
ENSG00000100146,SOX10,mRNA,6663
ENSG00000176887,SOX11,mRNA,6664
ENSG00000177732,SOX12,lncRNA,6666
ENSG00000143842,SOX13,mRNA,9580
ENSG00000168875,SOX14,lncRNA,8403
ENSG00000129194,SOX15,mRNA,6665
ENSG00000164736,SOX17,mRNA,64321
ENSG00000203883,SOX18,mRNA,54345
ENSG00000125285,SOX21,mRNA,11166
ENSG00000039600,SOX30,mRNA,11063
ENSG00000185591,SP1,mRNA,6667
ENSG00000167182,SP2,lncRNA,6668
ENSG00000172845,SP3,lncRNA,6670
ENSG00000105866,SP4,mRNA,6671
ENSG00000204335,SP5,mRNA,389058
ENSG00000189120,SP6,mRNA,80320
ENSG00000170374,SP7,mRNA,121340
ENSG00000164651,SP8,lncRNA,221833
ENSG00000217236,SP9,lncRNA,100131390
ENSG00000067066,SP100,mRNA,6672
ENSG00000135899,SP110,mRNA,3431
ENSG00000079263,SP140,mRNA,11262
ENSG00000185404,SP140L,mRNA,93349
ENSG00000064199,SPA17,mRNA,53340
ENSG00000235387,SPAAR,lncRNA,158376
ENSG00000118434,SPACA1,lncRNA,81833
ENSG00000141316,SPACA3,lncRNA,124912
ENSG00000177202,SPACA4,lncRNA,171169
ENSG00000171489,SPACA5,lncRNA,389852
ENSG00000171478,SPACA5B,mRNA,729201
ENSG00000182310,SPACA6,lncRNA,147650
ENSG00000153498,SPACA7,mRNA,122258
ENSG00000165698,SPACA9,mRNA,11092
ENSG00000185955,SPACDR,lncRNA,402573
ENSG00000286135,SPADH,mRNA,112577516
ENSG00000104450,SPAG1,mRNA,6674
ENSG00000061656,SPAG4,mRNA,6676
ENSG00000076382,SPAG5,mRNA,10615
ENSG00000077327,SPAG6,lncRNA,9576
ENSG00000091640,SPAG7,lncRNA,9552
ENSG00000137098,SPAG8,mRNA,26206
ENSG00000008294,SPAG9,lncRNA,9043
ENSG00000178287,SPAG11A,mRNA,653423
ENSG00000164871,SPAG11B,lncRNA,10407
ENSG00000144451,SPAG16,lncRNA,79582
ENSG00000155761,SPAG17,lncRNA,200162
ENSG00000106304,SPAM1,lncRNA,6677
ENSG00000198021,SPANXA1,lncRNA,30014
ENSG00000203926,SPANXA2,mRNA,728712
ENSG00000227234,SPANXB1,lncRNA,728695
ENSG00000198573,SPANXC,lncRNA,64663
ENSG00000196406,SPANXD,lncRNA,64648
ENSG00000203923,SPANXN1,mRNA,494118
ENSG00000268988,SPANXN2,lncRNA,494119
ENSG00000189252,SPANXN3,mRNA,139067
ENSG00000189326,SPANXN4,mRNA,441525
ENSG00000204363,SPANXN5,lncRNA,494197
ENSG00000113140,SPARC,mRNA,6678
ENSG00000152583,SPARCL1,mRNA,8404
ENSG00000133104,SPART,mRNA,23111
ENSG00000021574,SPAST,lncRNA,6683
ENSG00000122432,SPATA1,mRNA,100505741
ENSG00000158480,SPATA2,mRNA,9825
ENSG00000158792,SPATA2L,mRNA,124044
ENSG00000173699,SPATA3,lncRNA,130560
ENSG00000150628,SPATA4,mRNA,132851
ENSG00000145375,SPATA5,lncRNA,166378
ENSG00000171763,SPATA5L1,lncRNA,79029
ENSG00000132122,SPATA6,lncRNA,54558
ENSG00000106686,SPATA6L,mRNA,55064
ENSG00000042317,SPATA7,lncRNA,55812
ENSG00000145757,SPATA9,lncRNA,83890
ENSG00000186451,SPATA12,lncRNA,353324
ENSG00000182957,SPATA13,mRNA,221178
ENSG00000144962,SPATA16,mRNA,83893
ENSG00000162814,SPATA17,lncRNA,128153
ENSG00000163071,SPATA18,lncRNA,132671
ENSG00000166118,SPATA19,lncRNA,219938
ENSG00000006282,SPATA20,lncRNA,64847
ENSG00000187144,SPATA21,lncRNA,374955
ENSG00000141255,SPATA22,mRNA,84690
ENSG00000170469,SPATA24,lncRNA,202051
ENSG00000149634,SPATA25,lncRNA,128497
ENSG00000204849,SPATA31A1,mRNA,647060
ENSG00000275969,SPATA31A3,lncRNA,727830
ENSG00000276581,SPATA31A5,lncRNA,727905
ENSG00000185775,SPATA31A6,mRNA,389730
ENSG00000276040,SPATA31A7,mRNA,26165
ENSG00000230246,SPATA31C1,lncRNA,441452
ENSG00000177910,SPATA31C2,mRNA,645961
ENSG00000214929,SPATA31D1,mRNA,389763
ENSG00000186788,SPATA31D3,lncRNA,389762
ENSG00000189357,SPATA31D4,mRNA,389761
ENSG00000177992,SPATA31E1,mRNA,286234
ENSG00000184361,SPATA32,mRNA,124783
ENSG00000167523,SPATA33,mRNA,124045
ENSG00000185523,SPATA45,lncRNA,149643
ENSG00000171722,SPATA46,mRNA,284680
ENSG00000164500,SPATA48,mRNA,100130988
ENSG00000186583,SPATC1,lncRNA,375686
ENSG00000160284,SPATC1L,mRNA,84221
ENSG00000249481,SPATS1,lncRNA,221409
ENSG00000123352,SPATS2,mRNA,65244
ENSG00000196141,SPATS2L,lncRNA,26010
ENSG00000161888,SPC24,lncRNA,147841
ENSG00000152253,SPC25,mRNA,57405
ENSG00000114902,SPCS1,mRNA,28972
ENSG00000118363,SPCS2,lncRNA,9789
ENSG00000129128,SPCS3,mRNA,60559
ENSG00000124664,SPDEF,lncRNA,25803
ENSG00000040275,SPDL1,lncRNA,54908
ENSG00000163806,SPDYA,mRNA,245711
ENSG00000204710,SPDYC,mRNA,387778
ENSG00000136206,SPDYE1,mRNA,285955
ENSG00000205238,SPDYE2,lncRNA,441273
ENSG00000173678,SPDYE2B,lncRNA,100310812
ENSG00000214300,SPDYE3,lncRNA,441272
ENSG00000183318,SPDYE4,lncRNA,388333
ENSG00000170092,SPDYE5,mRNA,442590
ENSG00000260097,SPDYE6,lncRNA,729597
ENSG00000273520,SPDYE8,mRNA,728524
ENSG00000262461,SPDYE9,mRNA,643909
ENSG00000274570,SPDYE10,mRNA,643862
ENSG00000286228,SPDYE11,mRNA,100996746
ENSG00000184616,SPDYE12,mRNA,100101268
ENSG00000286038,SPDYE13,lncRNA,105180390
ENSG00000286137,SPDYE14,mRNA,641776
ENSG00000286014,SPDYE15,mRNA,105180391
ENSG00000185040,SPDYE16,lncRNA,102723555
ENSG00000186645,SPDYE17,mRNA,102723849
ENSG00000205482,SPDYE18,lncRNA,100505767
ENSG00000230358,SPDYE21,lncRNA,442572
ENSG00000128487,SPECC1,lncRNA,92521
ENSG00000100014,SPECC1L,mRNA,23384
ENSG00000101222,SPEF1,mRNA,25876
ENSG00000152582,SPEF2,lncRNA,79925
ENSG00000072195,SPEG,lncRNA,10290
ENSG00000286095,SPEGNB,lncRNA,100996693
ENSG00000181323,SPEM1,lncRNA,374768
ENSG00000184560,SPEM2,mRNA,201243
ENSG00000283439,SPEM3,mRNA,107983988
ENSG00000065526,SPEN,mRNA,23013
ENSG00000258484,SPESP1,lncRNA,246777
ENSG00000197912,SPG7,mRNA,6687
ENSG00000104133,SPG11,mRNA,80208
ENSG00000090487,SPG21,mRNA,51324
ENSG00000176170,SPHK1,lncRNA,8877
ENSG00000063176,SPHK2,mRNA,56848
ENSG00000153820,SPHKAP,lncRNA,80309
ENSG00000066336,SPI1,mRNA,6688
ENSG00000269404,SPIB,lncRNA,6689
ENSG00000166211,SPIC,lncRNA,121599
ENSG00000163611,SPICE1,lncRNA,152185
ENSG00000164808,SPIDR,lncRNA,23514
ENSG00000106723,SPIN1,mRNA,10927
ENSG00000147059,SPIN2A,mRNA,54466
ENSG00000186787,SPIN2B,lncRNA,474343
ENSG00000204271,SPIN3,mRNA,169981
ENSG00000186767,SPIN4,lncRNA,139886
ENSG00000168005,SPINDOC,lncRNA,144097
ENSG00000164266,SPINK1,lncRNA,6690
ENSG00000128040,SPINK2,mRNA,6691
ENSG00000122711,SPINK4,lncRNA,27290
ENSG00000133710,SPINK5,mRNA,11005
ENSG00000178172,SPINK6,lncRNA,404203
ENSG00000145879,SPINK7,lncRNA,84651
ENSG00000229453,SPINK8,mRNA,646424
ENSG00000204909,SPINK9,mRNA,643394
ENSG00000214510,SPINK13,mRNA,153218
ENSG00000196800,SPINK14,lncRNA,408187
ENSG00000166145,SPINT1,lncRNA,6692
ENSG00000167642,SPINT2,mRNA,10653
ENSG00000101446,SPINT3,lncRNA,10816
ENSG00000149651,SPINT4,lncRNA,391253
ENSG00000134278,SPIRE1,mRNA,56907
ENSG00000204991,SPIRE2,lncRNA,84501
ENSG00000197471,SPN,mRNA,6693
ENSG00000169682,SPNS1,mRNA,83985
ENSG00000183018,SPNS2,mRNA,124976
ENSG00000182557,SPNS3,lncRNA,201305
ENSG00000054796,SPO11,lncRNA,23626
ENSG00000134668,SPOCD1,mRNA,90853
ENSG00000152377,SPOCK1,lncRNA,6695
ENSG00000107742,SPOCK2,lncRNA,9806
ENSG00000196104,SPOCK3,mRNA,50859
ENSG00000262655,SPON1,mRNA,10418
ENSG00000159674,SPON2,lncRNA,10417
ENSG00000121067,SPOP,mRNA,8405
ENSG00000144228,SPOPL,mRNA,339745
ENSG00000198917,SPOUT1,mRNA,51490
ENSG00000118785,SPP1,lncRNA,6696
ENSG00000072080,SPP2,lncRNA,6694
ENSG00000138600,SPPL2A,lncRNA,84888
ENSG00000005206,SPPL2B,lncRNA,56928
ENSG00000185294,SPPL2C,lncRNA,162540
ENSG00000157837,SPPL3,mRNA,121665
ENSG00000116096,SPR,lncRNA,6697
ENSG00000166068,SPRED1,lncRNA,161742
ENSG00000198369,SPRED2,lncRNA,200734
ENSG00000188766,SPRED3,mRNA,399473
ENSG00000111412,SPRING1,mRNA,79794
ENSG00000203772,SPRN,lncRNA,503542
ENSG00000169474,SPRR1A,lncRNA,6698
ENSG00000169469,SPRR1B,lncRNA,6699
ENSG00000241794,SPRR2A,lncRNA,6700
ENSG00000196805,SPRR2B,lncRNA,6701
ENSG00000163216,SPRR2D,lncRNA,6703
ENSG00000203785,SPRR2E,mRNA,6704
ENSG00000244094,SPRR2F,mRNA,6705
ENSG00000159516,SPRR2G,lncRNA,6706
ENSG00000163209,SPRR3,lncRNA,6707
ENSG00000184148,SPRR4,mRNA,163778
ENSG00000283227,SPRR5,lncRNA,110806278
ENSG00000010072,SPRTN,mRNA,83932
ENSG00000164056,SPRY1,mRNA,10252
ENSG00000136158,SPRY2,mRNA,10253
ENSG00000168939,SPRY3,lncRNA,10251
ENSG00000187678,SPRY4,mRNA,81848
ENSG00000167778,SPRYD3,mRNA,84926
ENSG00000176422,SPRYD4,mRNA,283377
ENSG00000123178,SPRYD7,mRNA,57213
ENSG00000171621,SPSB1,lncRNA,80176
ENSG00000111671,SPSB2,lncRNA,84727
ENSG00000162032,SPSB3,mRNA,90864
ENSG00000175093,SPSB4,lncRNA,92369
ENSG00000163554,SPTA1,mRNA,6708
ENSG00000197694,SPTAN1,lncRNA,6709
ENSG00000070182,SPTB,mRNA,6710
ENSG00000115306,SPTBN1,mRNA,6711
ENSG00000173898,SPTBN2,lncRNA,6712
ENSG00000160460,SPTBN4,mRNA,57731
ENSG00000137877,SPTBN5,mRNA,51332
ENSG00000090054,SPTLC1,lncRNA,10558
ENSG00000100596,SPTLC2,mRNA,9517
ENSG00000172296,SPTLC3,lncRNA,55304
ENSG00000165389,SPTSSA,lncRNA,171546
ENSG00000196542,SPTSSB,lncRNA,165679
ENSG00000179119,SPTY2D1,mRNA,144108
ENSG00000247595,SPTY2D1OS,mRNA,100506540
ENSG00000134548,SPX,mRNA,80763
ENSG00000164299,SPZ1,lncRNA,84654
ENSG00000104549,SQLE,lncRNA,6713
ENSG00000137767,SQOR,lncRNA,58472
ENSG00000161011,SQSTM1,mRNA,8878
ENSG00000213523,SRA1,lncRNA,10011
ENSG00000183888,SRARP,lncRNA,149563
ENSG00000068784,SRBD1,mRNA,55133
ENSG00000197122,SRC,lncRNA,6714
ENSG00000080603,SRCAP,lncRNA,10847
ENSG00000277363,SRCIN1,mRNA,80725
ENSG00000145545,SRD5A1,lncRNA,6715
ENSG00000277893,SRD5A2,mRNA,6716
ENSG00000128039,SRD5A3,mRNA,79644
ENSG00000072310,SREBF1,mRNA,6720
ENSG00000198911,SREBF2,lncRNA,6721
ENSG00000153914,SREK1,mRNA,140890
ENSG00000153006,SREK1IP1,lncRNA,285672
ENSG00000112658,SRF,lncRNA,6722
ENSG00000151304,SRFBP1,lncRNA,153443
ENSG00000196935,SRGAP1,mRNA,57522
ENSG00000266028,SRGAP2,lncRNA,23380
ENSG00000196369,SRGAP2B,mRNA,647135
ENSG00000171943,SRGAP2C,mRNA,653464
ENSG00000196220,SRGAP3,mRNA,9901
ENSG00000122862,SRGN,mRNA,5552
ENSG00000075142,SRI,lncRNA,6717
ENSG00000185739,SRL,lncRNA,6345
ENSG00000116649,SRM,lncRNA,6723
ENSG00000125508,SRMS,lncRNA,6725
ENSG00000143742,SRP9,lncRNA,6726
ENSG00000140319,SRP14,mRNA,6727
ENSG00000153037,SRP19,lncRNA,6728
ENSG00000100883,SRP54,lncRNA,6729
ENSG00000167881,SRP68,lncRNA,6730
ENSG00000174780,SRP72,lncRNA,6731
ENSG00000096063,SRPK1,lncRNA,6732
ENSG00000135250,SRPK2,lncRNA,6733
ENSG00000184343,SRPK3,lncRNA,26576
ENSG00000182934,SRPRA,mRNA,6734
ENSG00000144867,SRPRB,mRNA,58477
ENSG00000101955,SRPX,mRNA,8406
ENSG00000102359,SRPX2,lncRNA,27286
ENSG00000167720,SRR,lncRNA,63826
ENSG00000100104,SRRD,lncRNA,402055
ENSG00000133226,SRRM1,lncRNA,10250
ENSG00000167978,SRRM2,lncRNA,23524
ENSG00000177679,SRRM3,lncRNA,222183
ENSG00000139767,SRRM4,mRNA,84530
ENSG00000226763,SRRM5,lncRNA,100170229
ENSG00000087087,SRRT,mRNA,51593
ENSG00000136450,SRSF1,mRNA,6426
ENSG00000161547,SRSF2,mRNA,6427
ENSG00000112081,SRSF3,lncRNA,6428
ENSG00000116350,SRSF4,mRNA,6429
ENSG00000100650,SRSF5,lncRNA,6430
ENSG00000124193,SRSF6,mRNA,6431
ENSG00000115875,SRSF7,lncRNA,6432
ENSG00000263465,SRSF8,mRNA,10929
ENSG00000111786,SRSF9,mRNA,8683
ENSG00000188529,SRSF10,mRNA,10772
ENSG00000116754,SRSF11,mRNA,9295
ENSG00000154548,SRSF12,mRNA,135295
ENSG00000271303,SRXN1,mRNA,140809
ENSG00000184895,SRY,lncRNA,6736
ENSG00000141380,SS18,mRNA,6760
ENSG00000184402,SS18L1,mRNA,26039
ENSG00000008324,SS18L2,lncRNA,51188
ENSG00000138385,SSB,mRNA,6741
ENSG00000106028,SSBP1,mRNA,6742
ENSG00000145687,SSBP2,lncRNA,23635
ENSG00000157216,SSBP3,lncRNA,23648
ENSG00000130511,SSBP4,lncRNA,170463
ENSG00000146700,SSC4D,mRNA,136853
ENSG00000179954,SSC5D,mRNA,284297
ENSG00000084112,SSH1,mRNA,54434
ENSG00000141298,SSH2,mRNA,85464
ENSG00000172830,SSH3,mRNA,54961
ENSG00000165120,SSMEM1,mRNA,136263
ENSG00000176101,SSNA1,mRNA,8636
ENSG00000123096,SSPN,mRNA,8082
ENSG00000124783,SSR1,lncRNA,6745
ENSG00000163479,SSR2,mRNA,6746
ENSG00000114850,SSR3,mRNA,6747
ENSG00000180879,SSR4,mRNA,6748
ENSG00000149136,SSRP1,mRNA,6749
ENSG00000157005,SST,lncRNA,6750
ENSG00000139874,SSTR1,mRNA,6751
ENSG00000180616,SSTR2,mRNA,6752
ENSG00000278195,SSTR3,mRNA,6753
ENSG00000132671,SSTR4,mRNA,6754
ENSG00000162009,SSTR5,lncRNA,6755
ENSG00000160075,SSU72,mRNA,29101
ENSG00000125046,SSUH2,mRNA,51066
ENSG00000126752,SSX1,lncRNA,6756
ENSG00000241476,SSX2,mRNA,6757
ENSG00000268447,SSX2B,lncRNA,727837
